Organization_ID,Industry,Company_Size,Employee_Count,AI_Tool,Adoption_Year,Monthly_Users,Productivity_Gain_Percent,Satisfaction_Score,AI_Investment_USD,Cost_Savings_USD,Adoption_Level,ROI_Percent
ORG01112,Finance,Medium,652,Claude,2026,28,27.29,7.7,135876,209170,Low,53.94
ORG01113,Education,Medium,761,Claude,2026,193,23.31,5.9,183251,394499,Low,115.28
ORG01114,Healthcare,Medium,616,Midjourney,2026,266,15.44,9.0,216859,243152,Medium,12.12
ORG01115,Education,Medium,904,Gemini,2026,374,20.79,8.2,78194,74360,High,-4.9
ORG01116,Education,Large,2617,Copilot,2026,856,28.69,8.1,834348,1862949,Medium,123.28
ORG01117,Manufacturing,Medium,973,Gemini,2026,8,26.61,5.9,155237,280525,Low,80.71
ORG01118,Finance,Large,5020,Midjourney,2026,1028,22.63,7.3,1379242,2089250,Low,51.48
ORG01119,Healthcare,Medium,950,Midjourney,2026,15,14.01,8.0,185807,421470,Medium,126.83
ORG01120,Retail,Medium,437,ChatGPT,2026,62,14.45,6.1,72083,68809,Low,-4.54
ORG01121,Retail,Small,195,ChatGPT,2026,89,20.38,7.7,19205,33367,Medium,73.74
ORG01122,IT,Medium,483,Copilot,2026,167,24.02,7.4,218737,319908,Medium,46.25
ORG01123,Manufacturing,Small,109,Claude,2026,16,27.33,8.1,15310,19614,High,28.11
ORG01124,Education,Small,21,Midjourney,2026,16,14.06,7.1,17613,19307,High,9.62
ORG01125,Retail,Large,5955,Claude,2026,620,27.8,8.5,1149232,2304098,High,100.49
ORG01126,IT,Small,10,Perplexity,2026,5,34.53,7.0,44942,48141,Low,7.12
ORG01127,Manufacturing,Small,115,Claude,2026,19,18.48,8.8,43510,85185,Medium,95.78
ORG01128,Manufacturing,Small,56,Copilot,2026,11,10.69,8.3,47584,80844,Medium,69.9
ORG01129,Retail,Medium,968,Claude,2026,300,17.14,8.0,174212,170665,Medium,-2.04
ORG01130,Healthcare,Large,5419,Midjourney,2026,2578,20.85,5.3,976966,2144902,Medium,119.55
ORG01131,IT,Medium,799,Copilot,2026,95,15.8,8.5,135059,277775,Low,105.67
ORG01132,Healthcare,Large,7685,Gemini,2026,3730,21.32,8.9,446328,362725,Medium,-18.73
ORG01133,Manufacturing,Medium,979,Claude,2026,299,17.31,5.3,222034,427366,Medium,92.48
ORG01134,Retail,Medium,657,Midjourney,2026,157,23.91,7.1,192038,374866,High,95.2
ORG01135,Healthcare,Small,66,Claude,2026,15,36.39,10.0,24639,37115,High,50.64
ORG01136,Retail,Medium,862,Midjourney,2026,220,23.9,7.5,188861,454074,High,140.43
ORG01137,IT,Medium,520,Claude,2026,153,23.02,9.2,185911,198289,Medium,6.66
ORG01138,Healthcare,Medium,440,Claude,2026,132,37.39,5.1,50374,52301,Medium,3.83
ORG01139,IT,Medium,588,Gemini,2026,228,34.53,8.0,166561,155048,Medium,-6.91
ORG01140,Healthcare,Medium,726,Gemini,2026,133,25.87,7.0,135382,119949,Medium,-11.4
ORG01141,Healthcare,Small,197,Gemini,2026,72,18.86,8.3,48484,51522,Medium,6.27
ORG01142,Retail,Small,127,Gemini,2026,55,21.3,8.4,10176,20008,High,96.62
ORG01143,Healthcare,Medium,781,Perplexity,2026,121,20.57,8.7,75918,67095,High,-11.62
ORG01144,Retail,Small,167,Copilot,2026,41,21.57,8.1,43909,35516,Medium,-19.11
ORG01145,Finance,Small,30,Copilot,2026,19,16.39,7.3,38497,49422,Low,28.38
ORG01146,Finance,Small,48,Claude,2026,5,21.29,6.3,19463,23767,Medium,22.11
ORG01147,Retail,Large,6803,ChatGPT,2026,639,27.82,5.9,1763685,2034503,Medium,15.36
ORG01148,Finance,Medium,873,Perplexity,2026,372,19.77,7.9,135130,336016,Medium,148.66
ORG01149,Manufacturing,Medium,260,ChatGPT,2026,48,11.25,7.2,148833,136015,High,-8.61
ORG01150,Manufacturing,Small,79,Midjourney,2026,27,26.49,8.0,10730,20846,Low,94.28
ORG01151,Manufacturing,Medium,754,Claude,2026,295,38.35,6.0,173633,176520,Medium,1.66
ORG01152,Manufacturing,Small,26,ChatGPT,2026,6,22.68,9.0,42134,34525,Medium,-18.06
ORG01153,Finance,Small,160,Gemini,2026,46,25.67,8.3,25992,33002,Low,26.97
ORG01154,Education,Small,74,ChatGPT,2026,10,28.44,7.5,26506,22956,High,-13.39
ORG01155,Manufacturing,Small,76,Claude,2026,11,10.24,7.5,22436,18968,Low,-15.46
ORG01156,Healthcare,Medium,995,Midjourney,2026,337,29.41,5.2,57925,118023,High,103.75
ORG01157,Finance,Large,5560,ChatGPT,2026,1478,21.94,7.0,1431920,1689238,Medium,17.97
ORG01158,IT,Medium,967,Midjourney,2026,380,26.45,8.3,202637,277566,Low,36.98
ORG01159,Healthcare,Medium,711,Midjourney,2026,247,38.23,9.0,183531,272088,High,48.25
ORG01160,Healthcare,Medium,833,Midjourney,2026,139,33.9,6.6,159075,340634,Low,114.13
ORG01161,IT,Small,36,ChatGPT,2026,6,19.56,8.6,27119,49150,Medium,81.24
ORG01162,IT,Medium,870,Copilot,2026,273,18.05,8.7,129709,320857,Low,147.37
ORG01163,Manufacturing,Large,1711,Copilot,2026,386,22.25,6.3,1223173,1352034,High,10.53
ORG01164,IT,Large,1134,Gemini,2026,273,7.1,8.0,665337,1616150,Low,142.91
ORG01165,Education,Medium,781,Gemini,2026,334,14.09,6.1,66482,153249,Medium,130.51
ORG01166,Healthcare,Medium,662,ChatGPT,2026,102,4.05,6.6,161898,294726,Low,82.04
ORG01167,IT,Small,87,Midjourney,2026,5,26.32,7.7,38254,66360,High,73.47
ORG01168,IT,Large,9346,Perplexity,2026,2767,31.3,6.2,1790751,3217770,Medium,79.69
ORG01169,Manufacturing,Large,9539,ChatGPT,2026,1910,17.99,7.1,1210564,1759098,Medium,45.31
ORG01170,Education,Medium,993,Gemini,2026,360,22.14,8.7,225947,548309,Low,142.67
ORG01171,IT,Medium,960,Copilot,2026,312,12.52,7.3,159720,149934,High,-6.13
ORG01172,Retail,Small,118,Copilot,2026,22,16.78,7.8,36249,38080,Medium,5.05
ORG01173,Education,Large,8009,Gemini,2026,604,17.33,5.3,638978,935867,Low,46.46
ORG01174,Retail,Medium,512,Gemini,2026,85,19.85,7.4,159420,386828,Low,142.65
ORG01175,Retail,Small,49,Claude,2026,6,9.5,8.3,48534,77851,Medium,60.41
ORG01176,Finance,Small,104,ChatGPT,2026,43,26.84,4.4,34175,72307,High,111.58
ORG01177,Healthcare,Medium,443,Midjourney,2026,142,11.62,9.3,170643,408431,Low,139.35
ORG01178,Education,Medium,825,ChatGPT,2026,124,19.39,5.9,80592,170916,High,112.08
ORG01179,Healthcare,Medium,826,Copilot,2026,128,23.86,5.9,93446,112706,Medium,20.61
ORG01180,Finance,Small,26,Perplexity,2026,15,20.71,7.0,13492,18694,Medium,38.56
ORG01181,Finance,Large,3150,Gemini,2026,979,10.89,6.0,1770270,2923115,Medium,65.12
ORG01182,Retail,Small,194,Midjourney,2026,48,26.58,6.9,16877,38391,High,127.48
ORG01183,Finance,Small,87,Midjourney,2026,41,31.89,6.8,8310,17225,Medium,107.28
ORG01184,Education,Small,175,Midjourney,2026,43,25.1,7.1,32473,79059,Low,143.46
ORG01185,Finance,Small,192,Gemini,2026,74,27.33,7.5,31666,29044,High,-8.28
ORG01186,Healthcare,Medium,955,Gemini,2026,7,33.92,6.8,60658,64808,Medium,6.84
ORG01187,Finance,Large,5510,Copilot,2026,11,4.89,9.2,1437376,2739533,Medium,90.59
ORG01188,IT,Small,196,Gemini,2026,92,37.76,6.7,21885,31223,Medium,42.67
ORG01189,Education,Large,5549,Perplexity,2026,161,33.34,7.6,1595660,3521052,Medium,120.66
ORG01190,Manufacturing,Small,25,Copilot,2026,17,23.05,6.9,6424,11965,Medium,86.25
ORG01191,Education,Large,6125,ChatGPT,2026,102,8.19,8.2,1122314,2761447,Medium,146.05
ORG01192,Manufacturing,Large,9227,Perplexity,2026,563,23.27,4.2,565915,864679,Medium,52.79
ORG01193,Education,Large,8525,Claude,2026,131,9.47,9.3,1632941,2663716,Low,63.12
ORG01194,Manufacturing,Medium,852,Claude,2026,362,31.26,8.0,73658,62962,High,-14.52
ORG01195,Retail,Small,139,Copilot,2026,50,35.31,6.6,14756,21636,High,46.63
ORG01196,Healthcare,Small,59,Copilot,2026,10,25.38,8.1,49677,100785,High,102.88
ORG01197,IT,Small,154,ChatGPT,2026,68,27.98,8.0,33367,49285,Medium,47.71
ORG01198,Retail,Small,115,ChatGPT,2026,16,27.6,5.4,45529,39860,Medium,-12.45
ORG01199,Healthcare,Medium,311,Claude,2026,153,8.8,7.7,53017,79247,Medium,49.47
ORG01200,Finance,Small,83,Perplexity,2026,23,17.4,8.5,31150,69201,High,122.15
ORG01201,Retail,Small,130,Gemini,2026,52,31.87,8.1,24792,39986,Low,61.29
ORG01202,Education,Medium,416,Gemini,2026,19,29.54,7.0,121729,169205,Medium,39.0
ORG01203,Manufacturing,Medium,457,Midjourney,2026,11,21.8,9.2,88885,175090,Medium,96.98
ORG01204,IT,Medium,661,ChatGPT,2026,183,6.98,8.2,122123,102797,High,-15.83
ORG01205,Finance,Medium,413,ChatGPT,2026,49,18.0,7.4,197856,233165,Medium,17.85
ORG01206,Retail,Medium,293,Copilot,2026,29,17.61,9.6,127517,170124,High,33.41
ORG01207,Manufacturing,Medium,584,Perplexity,2026,114,32.15,8.6,238027,518660,High,117.9
ORG01208,IT,Small,150,ChatGPT,2026,14,10.59,8.2,27395,61298,Medium,123.76
ORG01209,Education,Large,6108,ChatGPT,2026,2626,28.24,5.6,1301060,1812191,High,39.29
ORG01210,IT,Small,77,Midjourney,2026,5,26.3,7.2,32459,31134,Medium,-4.08
ORG01211,Manufacturing,Small,89,Perplexity,2026,10,27.52,7.5,23495,31404,Medium,33.66
ORG01212,Finance,Large,7320,Gemini,2026,995,14.05,7.1,648639,1310749,Medium,102.08
ORG01213,Finance,Small,95,Midjourney,2026,24,1.83,7.4,10665,26161,High,145.3
ORG01214,Retail,Medium,329,Perplexity,2026,6,19.06,7.0,71508,96759,Medium,35.31
ORG01215,Finance,Medium,742,Gemini,2026,67,8.63,5.0,92648,121859,Medium,31.53
ORG01216,IT,Small,60,Claude,2026,19,21.34,5.6,12207,19884,Low,62.89
ORG01217,IT,Small,156,ChatGPT,2026,76,24.58,5.9,33089,68864,High,108.12
ORG01218,Retail,Medium,507,Copilot,2026,162,23.66,5.1,200844,260560,Medium,29.73
ORG01219,Education,Small,59,Claude,2026,8,32.27,6.7,22775,37541,High,64.83
ORG01220,Retail,Small,68,Claude,2026,12,18.41,9.2,20852,38866,High,86.39
ORG01221,Finance,Large,3209,Midjourney,2026,1194,22.83,6.2,1605923,1302107,High,-18.92
ORG01222,IT,Large,1142,Claude,2026,8,16.92,4.5,1622345,2201981,Low,35.73
ORG01223,Retail,Large,7186,Perplexity,2026,241,20.4,7.0,1833278,2683063,High,46.35
ORG01224,Healthcare,Medium,813,Midjourney,2026,49,39.05,8.0,231867,327654,High,41.31
ORG01225,Finance,Small,159,Claude,2026,39,22.4,10.0,45425,82195,Medium,80.95
ORG01226,Retail,Medium,336,Midjourney,2026,57,32.96,6.3,215723,431094,Low,99.84
ORG01227,Retail,Medium,860,Claude,2026,53,20.51,8.5,90626,224226,High,147.42
ORG01228,Finance,Large,4527,Perplexity,2026,688,14.48,8.1,513888,1156204,Low,124.99
ORG01229,Retail,Medium,897,Midjourney,2026,384,29.14,9.0,235264,206211,Low,-12.35
ORG01230,IT,Small,196,Gemini,2026,23,34.1,5.5,46663,75122,Low,60.99
ORG01231,Education,Large,5391,ChatGPT,2026,2335,18.56,6.2,372433,554518,High,48.89
ORG01232,IT,Small,51,Copilot,2026,15,19.74,9.7,12195,29120,High,138.79
ORG01233,Healthcare,Small,28,Copilot,2026,17,12.34,7.7,9793,15582,High,59.11
ORG01234,Retail,Small,185,Copilot,2026,72,30.61,7.0,33909,41770,High,23.18
ORG01235,Finance,Large,2545,ChatGPT,2026,362,25.36,8.1,1664590,3426747,Low,105.86
ORG01236,Education,Medium,977,ChatGPT,2026,427,25.82,7.1,143961,129717,Medium,-9.89
ORG01237,Finance,Small,124,Claude,2026,28,15.43,8.0,49022,108243,Medium,120.8
ORG01238,Finance,Medium,716,Gemini,2026,257,17.54,7.5,112409,249706,Medium,122.14
ORG01239,Retail,Small,129,Claude,2026,34,13.83,7.3,18682,39612,Medium,112.03
ORG01240,Education,Medium,392,Copilot,2026,155,29.71,5.3,187213,356229,Medium,90.28
ORG01241,Education,Small,23,Claude,2026,15,23.98,7.6,6216,7747,High,24.63
ORG01242,IT,Medium,231,Perplexity,2026,64,22.89,9.5,204169,405321,Low,98.52
ORG01243,Healthcare,Large,6162,Claude,2026,1293,35.29,8.1,288618,458807,Medium,58.97
ORG01244,Healthcare,Large,1335,Gemini,2026,652,20.89,7.7,1087067,2380881,Medium,119.02
ORG01245,Education,Large,1116,Claude,2026,317,30.06,5.5,690275,1337902,High,93.82
ORG01246,Education,Medium,964,Claude,2026,373,26.54,6.8,183590,310777,Medium,69.28
ORG01247,IT,Medium,767,Midjourney,2026,139,7.09,7.1,193001,266693,Low,38.18
ORG01248,Education,Large,5462,Copilot,2026,1185,13.53,7.8,1755352,3603040,Low,105.26
ORG01249,Education,Small,195,Copilot,2026,17,31.17,3.6,20340,43292,Medium,112.84
ORG01250,Education,Medium,492,Claude,2026,230,10.7,10.0,216772,389291,Medium,79.59
ORG01251,Manufacturing,Small,156,Gemini,2026,74,23.67,6.4,29140,51205,High,75.72
ORG01252,Healthcare,Small,102,Gemini,2026,22,18.64,8.0,36989,62704,High,69.52
ORG01253,Manufacturing,Small,76,Copilot,2026,11,27.73,7.3,32299,33389,Low,3.37
ORG01254,Healthcare,Medium,505,ChatGPT,2026,99,21.81,6.9,244676,309597,Low,26.53
ORG01255,Education,Small,195,Perplexity,2026,13,27.04,8.3,42359,82160,Low,93.96
ORG01256,Education,Small,183,Gemini,2026,89,16.23,8.2,21419,44616,High,108.3
ORG01257,Retail,Small,146,Perplexity,2026,48,21.53,6.1,47623,58513,Medium,22.87
ORG01258,Finance,Large,7868,Copilot,2026,2625,19.46,8.8,1833181,4223981,Low,130.42
ORG01259,IT,Small,25,Midjourney,2026,14,26.22,5.4,32490,64149,Medium,97.44
ORG01260,Finance,Small,186,Midjourney,2026,12,21.98,6.7,31070,34688,Medium,11.64
ORG01261,Healthcare,Small,23,Midjourney,2026,18,30.39,6.4,11021,26296,Medium,138.6
ORG01262,Manufacturing,Small,184,Copilot,2026,88,16.97,7.6,11186,9553,Medium,-14.6
ORG01263,IT,Medium,268,ChatGPT,2026,87,13.84,7.2,57423,98797,High,72.05
ORG01264,Healthcare,Medium,265,Midjourney,2026,31,2.83,8.5,233463,280366,High,20.09
ORG01265,Finance,Large,1797,Gemini,2026,607,24.85,5.3,735281,932015,Medium,26.76
ORG01266,IT,Medium,609,ChatGPT,2026,198,28.95,5.2,79548,148722,Low,86.96
ORG01267,Education,Small,37,Gemini,2026,7,20.3,6.7,17800,34666,Low,94.75
ORG01268,Healthcare,Medium,856,ChatGPT,2026,9,17.11,9.4,180644,393496,Low,117.83
ORG01269,Finance,Medium,705,Copilot,2026,55,12.03,8.0,129550,225888,Medium,74.36
ORG01270,Education,Small,125,Midjourney,2026,61,5.45,5.6,8311,9821,High,18.17
ORG01271,Education,Small,163,Claude,2026,12,19.92,7.7,13973,28385,High,103.14
ORG01272,Education,Medium,956,Copilot,2026,90,24.01,8.5,148661,302690,Low,103.61
ORG01273,Finance,Medium,623,ChatGPT,2026,166,16.45,8.0,246359,409339,High,66.16
ORG01274,Healthcare,Small,132,ChatGPT,2026,14,15.1,7.7,47435,56851,Low,19.85
ORG01275,Education,Small,93,Claude,2026,43,29.07,6.9,11350,23213,High,104.52
ORG01276,Finance,Medium,318,Copilot,2026,156,34.15,5.7,190142,458955,High,141.37
ORG01277,Healthcare,Small,159,Midjourney,2026,64,20.43,7.2,37705,66778,Medium,77.11
ORG01278,Retail,Small,167,Perplexity,2026,64,19.39,7.2,37584,36514,Medium,-2.85
ORG01279,Healthcare,Medium,598,Gemini,2026,52,11.61,6.5,97432,210611,Medium,116.16
ORG01280,Education,Large,4947,Claude,2026,1574,27.56,6.6,1684593,4014364,High,138.3
ORG01281,Retail,Small,78,Perplexity,2026,38,12.86,6.0,23334,56977,High,144.18
ORG01282,IT,Large,5923,Claude,2026,1649,15.4,6.4,738040,1260892,Medium,70.84
ORG01283,Finance,Medium,287,Perplexity,2026,137,18.62,8.2,142082,120376,Medium,-15.28
ORG01284,IT,Small,182,ChatGPT,2026,9,35.92,5.8,5246,5046,Low,-3.81
ORG01285,IT,Medium,558,Gemini,2026,121,13.69,7.7,184846,293980,Low,59.04
ORG01286,Education,Small,76,Gemini,2026,15,42.59,8.4,7916,10097,High,27.55
ORG01287,Manufacturing,Large,2143,ChatGPT,2026,921,14.37,6.3,1474478,2192830,High,48.72
ORG01288,IT,Small,133,ChatGPT,2026,8,22.88,5.5,26950,60328,High,123.85
ORG01289,Finance,Medium,784,Gemini,2026,102,15.96,6.0,59634,72063,Medium,20.84
ORG01290,IT,Large,7326,ChatGPT,2026,2334,21.74,8.8,772269,849169,Low,9.96
ORG01291,Education,Small,122,ChatGPT,2026,37,27.08,7.6,20143,29255,Medium,45.24
ORG01292,Education,Large,1343,ChatGPT,2026,164,27.11,7.2,1637313,3642436,High,122.46
ORG01293,IT,Small,191,ChatGPT,2026,52,9.66,6.3,41270,85604,Low,107.42
ORG01294,Retail,Small,106,Claude,2026,7,27.15,10.0,44713,57961,Medium,29.63
ORG01295,Manufacturing,Medium,624,ChatGPT,2026,226,29.88,8.7,129215,266886,Medium,106.54
ORG01296,Healthcare,Medium,350,Midjourney,2026,74,43.62,6.9,71528,141530,Medium,97.87
ORG01297,Healthcare,Medium,344,Copilot,2026,67,22.99,7.3,194951,227032,Low,16.46
ORG01298,Education,Large,6568,Gemini,2026,700,12.31,8.3,664398,582292,Low,-12.36
ORG01299,IT,Small,125,Gemini,2026,44,27.38,8.3,47460,86985,High,83.28
ORG01300,Healthcare,Small,47,Midjourney,2026,19,28.02,5.7,44082,68296,Medium,54.93
ORG01301,IT,Medium,448,Midjourney,2026,6,16.7,6.7,180215,152343,Medium,-15.47
ORG01302,Healthcare,Large,7677,Claude,2026,1794,18.46,6.9,1684583,2632781,High,56.29
ORG01303,Finance,Medium,237,Midjourney,2026,85,22.87,8.6,218194,257818,High,18.16
ORG01304,Education,Large,4725,Perplexity,2026,1100,11.38,8.3,265196,595608,Low,124.59
ORG01305,Education,Small,123,Claude,2026,26,10.92,7.9,49817,110552,Medium,121.92
ORG01306,Finance,Small,152,ChatGPT,2026,42,29.48,4.2,16433,17568,Medium,6.91
ORG01307,Education,Medium,276,Gemini,2026,12,22.02,8.1,119997,198118,High,65.1
ORG01308,IT,Small,188,Perplexity,2026,77,22.09,7.1,24058,26042,High,8.25
ORG01309,Healthcare,Medium,235,Midjourney,2026,101,9.98,6.0,101589,224337,Low,120.83
ORG01310,Healthcare,Small,188,Midjourney,2026,55,27.9,8.4,15687,35643,Low,127.21
ORG01311,Education,Large,7963,Claude,2026,2167,21.69,7.7,521997,1214178,High,132.6
ORG01312,Finance,Medium,969,Gemini,2026,290,29.63,8.3,209338,247714,Medium,18.33
ORG01313,Manufacturing,Medium,770,Perplexity,2026,331,17.56,8.0,50681,68017,Low,34.21
ORG01314,Finance,Medium,947,Copilot,2026,141,22.19,8.9,228026,300823,Low,31.92
ORG01315,Healthcare,Large,4715,ChatGPT,2026,230,26.63,8.8,1111044,965806,High,-13.07
ORG01316,Manufacturing,Medium,759,Midjourney,2026,155,29.65,7.4,56713,52620,Low,-7.22
ORG01317,Healthcare,Large,5494,Claude,2026,1941,24.09,7.9,447235,941284,High,110.47
ORG01318,Manufacturing,Small,121,Midjourney,2026,40,12.12,7.2,40386,34742,Medium,-13.98
ORG01319,IT,Medium,392,Gemini,2026,134,32.75,6.5,244045,397061,Medium,62.7
ORG01320,Manufacturing,Medium,369,Claude,2026,104,31.84,6.0,76865,121555,High,58.14
ORG01321,IT,Small,37,Gemini,2026,12,10.08,10.0,30431,33638,High,10.54
ORG01322,Education,Small,176,Midjourney,2026,33,12.39,7.8,49299,48718,Low,-1.18
ORG01323,Healthcare,Small,169,Perplexity,2026,52,19.91,9.3,23832,43308,High,81.72
ORG01324,Finance,Large,5574,Claude,2026,1746,35.9,9.9,1674925,2170626,Low,29.6
ORG01325,Finance,Small,80,Claude,2026,21,12.24,7.1,48247,69224,High,43.48
ORG01326,Finance,Medium,651,Claude,2026,76,18.21,8.1,90539,96617,Low,6.71
ORG01327,Manufacturing,Small,196,Claude,2026,91,21.02,7.2,25428,27331,Low,7.48
ORG01328,Retail,Medium,642,Gemini,2026,264,23.58,8.7,208465,226981,High,8.88
ORG01329,IT,Small,69,Gemini,2026,23,20.42,8.2,5014,11506,Medium,129.48
ORG01330,Retail,Medium,904,Copilot,2026,319,25.09,5.2,195199,453682,Medium,132.42
ORG01331,Finance,Small,109,Gemini,2026,25,9.99,5.5,14228,26773,High,88.17
ORG01332,Manufacturing,Medium,592,Perplexity,2026,135,19.81,6.2,50254,75456,Low,50.15
ORG01333,Manufacturing,Small,42,Perplexity,2026,18,11.23,7.3,39201,63620,Low,62.29
ORG01334,Healthcare,Medium,713,ChatGPT,2026,230,20.47,7.0,234859,275997,High,17.52
ORG01335,Manufacturing,Small,109,Copilot,2026,13,19.98,5.4,21893,38245,High,74.69
ORG01336,IT,Medium,501,Copilot,2026,130,13.81,7.5,153087,371593,Medium,142.73
ORG01337,IT,Large,8283,Gemini,2026,625,8.77,8.0,1513250,1476573,Medium,-2.42
ORG01338,Finance,Large,3731,Gemini,2026,843,26.12,8.3,1405728,1457967,High,3.72
ORG01339,Manufacturing,Large,9774,Gemini,2026,4629,23.85,8.3,1860094,2521726,High,35.57
ORG01340,Finance,Small,75,ChatGPT,2026,5,14.82,9.3,21797,49329,High,126.31
ORG01341,Finance,Medium,548,Gemini,2026,29,17.42,9.2,107788,127365,Low,18.16
ORG01342,Healthcare,Small,53,Claude,2026,24,22.62,8.2,18591,18786,Low,1.05
ORG01343,Retail,Medium,903,Claude,2026,308,24.0,8.8,177504,363948,Medium,105.04
ORG01344,Manufacturing,Small,180,Copilot,2026,22,31.87,6.0,5353,5536,Low,3.42
ORG01345,Finance,Small,184,Gemini,2026,8,14.19,5.5,23693,55105,Medium,132.58
ORG01346,Retail,Small,27,Midjourney,2026,7,14.48,8.2,20305,27216,Medium,34.04
ORG01347,Education,Small,37,Claude,2026,17,9.7,8.3,27922,65353,High,134.06
ORG01348,Healthcare,Small,86,Gemini,2026,32,28.29,7.3,27667,31043,Low,12.2
ORG01349,Healthcare,Medium,749,Perplexity,2026,83,21.23,4.9,144863,266017,Low,83.63
ORG01350,Education,Small,151,Gemini,2026,12,28.36,8.7,8996,10914,Low,21.32
ORG01351,Finance,Small,190,Claude,2026,66,22.06,7.2,13102,12688,Medium,-3.16
ORG01352,Education,Large,8020,Midjourney,2026,421,19.95,7.1,1389928,2266691,Medium,63.08
ORG01353,Healthcare,Small,118,Perplexity,2026,5,15.94,7.3,49586,74850,Medium,50.95
ORG01354,IT,Medium,422,Midjourney,2026,93,14.24,7.5,162429,146356,High,-9.9
ORG01355,Manufacturing,Medium,842,Copilot,2026,35,25.4,5.3,215602,442978,Low,105.46
ORG01356,Retail,Small,98,Midjourney,2026,35,22.68,8.8,28741,36434,High,26.77
ORG01357,Finance,Small,57,Gemini,2026,10,19.72,8.5,28183,22707,Medium,-19.43
ORG01358,Education,Small,116,Perplexity,2026,7,28.93,7.3,40349,34852,High,-13.62
ORG01359,Healthcare,Large,8111,Gemini,2026,1668,12.67,7.3,1820945,4206308,Medium,131.0
ORG01360,Retail,Large,6156,Gemini,2026,2435,17.69,7.1,1714295,2080598,Medium,21.37
ORG01361,Manufacturing,Small,90,Perplexity,2026,29,38.7,6.6,28276,63564,Medium,124.8
ORG01362,Manufacturing,Small,68,Perplexity,2026,23,32.02,9.3,11045,9705,High,-12.13
ORG01363,Retail,Small,137,Gemini,2026,61,15.96,8.1,36761,85049,Medium,131.36
ORG01364,Manufacturing,Small,44,ChatGPT,2026,12,22.16,6.5,18734,26059,High,39.1
ORG01365,Education,Small,136,Perplexity,2026,39,4.31,8.0,17350,31900,High,83.86
ORG01366,IT,Medium,308,ChatGPT,2026,69,40.86,8.4,151578,155304,Medium,2.46
ORG01367,Manufacturing,Large,5396,Claude,2026,2628,34.22,8.0,687446,1144704,Medium,66.52
ORG01368,Education,Large,7880,ChatGPT,2026,2817,17.48,5.4,1170480,1370287,Low,17.07
ORG01369,Retail,Small,54,Copilot,2026,5,23.66,6.9,13448,23460,Low,74.45
ORG01370,Finance,Large,5777,Midjourney,2026,1366,17.48,6.4,1307303,2638341,Low,101.82
ORG01371,Finance,Large,9781,Copilot,2026,1760,11.19,7.0,325972,573679,High,75.99
ORG01372,Education,Small,81,Midjourney,2026,31,15.04,6.6,27150,43488,Medium,60.18
ORG01373,Manufacturing,Medium,588,Midjourney,2026,201,30.23,7.1,229261,258737,Low,12.86
ORG01374,Education,Small,180,Gemini,2026,73,27.46,9.0,40647,100746,Low,147.86
ORG01375,Manufacturing,Small,13,Perplexity,2026,12,25.49,6.3,18246,22507,Low,23.35
ORG01376,IT,Medium,596,Gemini,2026,36,23.56,7.0,172859,362627,Medium,109.78
ORG01377,Healthcare,Small,130,Claude,2026,39,16.36,8.7,47030,83698,Medium,77.97
ORG01378,Education,Small,47,Perplexity,2026,21,24.26,7.4,7437,16126,Medium,116.83
ORG01379,Healthcare,Medium,322,Midjourney,2026,84,14.3,6.9,53189,66692,Low,25.39
ORG01380,Manufacturing,Small,139,ChatGPT,2026,65,18.42,6.6,28321,45356,High,60.15
ORG01381,Healthcare,Small,13,Claude,2026,12,18.0,7.4,34745,64215,Low,84.82
ORG01382,Education,Medium,536,Gemini,2026,53,12.39,7.4,135171,252077,Medium,86.49
ORG01383,Healthcare,Large,5449,ChatGPT,2026,831,15.87,8.1,633885,960780,Medium,51.57
ORG01384,Retail,Large,3728,ChatGPT,2026,429,30.29,6.8,1332893,2987457,Medium,124.13
ORG01385,Retail,Medium,237,Copilot,2026,93,20.69,6.0,187750,268958,Medium,43.25
ORG01386,IT,Small,183,ChatGPT,2026,51,22.16,5.3,22822,43934,Medium,92.51
ORG01387,Finance,Large,7345,Midjourney,2026,869,19.38,8.0,417487,515110,Medium,23.38
